Date,Open,High,Low,Close,Volume,Adj Close,rsi,quarter,year
2013-03-18,88.669998,88.910004,88.25,88.379997,346500,88.379997,43.5797878538,1,2013
2013-03-19,88.580002,88.879997,87.839996,88.300003,1002400,88.300003,43.0765518193,1,2013
2013-03-20,88.769997,88.769997,87.970001,88.18,1212400,88.18,42.2876560873,1,2013
2013-03-21,88.07,88.290001,87.650002,87.830002,777800,87.830002,39.9874811559,1,2013
2013-03-22,88.019997,88.449997,87.839996,88.25,848100,88.25,43.9289007011,1,2013
2013-03-25,88.5,89.260002,88.239998,88.68,817900,88.68,47.7150149528,1,2013
2013-03-26,89.0,89.160004,88.68,89.139999,480700,89.139999,51.4887404872,1,2013
2013-03-27,88.940002,89.510002,88.309998,89.160004,949800,89.160004,51.6521723156,1,2013
2013-03-28,89.25,90.330002,89.120003,90.199997,1297000,90.199997,59.3241490921,1,2013
2013-04-01,89.790001,90.860001,89.68,90.629997,614700,90.629997,62.0085010966,2,2013
2013-04-02,91.089996,93.099998,91.010002,92.75,1161100,92.75,71.8663406658,2,2013
2013-04-03,92.809998,93.07,92.550003,92.809998,736900,92.809998,72.0870829458,2,2013
2013-04-04,93.110001,93.800003,92.75,93.699997,750800,93.699997,75.1960592593,2,2013
2013-04-05,92.970001,93.150002,92.169998,93.050003,602900,93.050003,69.1392824711,2,2013
2013-04-08,93.089996,93.089996,92.080002,92.879997,484500,92.879997,67.6054850432,2,2013
2013-04-09,93.150002,93.389999,92.57,93.220001,478100,93.220001,69.0827177297,2,2013
2013-04-10,93.230003,93.550003,92.57,93.400002,945300,93.400002,69.8661608436,2,2013
2013-04-11,94.449997,95.919998,94.25,95.07,1755100,95.07,75.9541291563,2,2013
2013-04-12,94.010002,94.650002,92.440002,94.360001,1044400,94.360001,69.5231943753,2,2013
2013-04-15,93.879997,94.300003,93.480003,93.5,935300,93.5,62.6083719795,2,2013
2013-04-16,93.599998,94.5,91.919998,94.389999,969200,94.389999,66.3395539026,2,2013
2013-04-17,92.489998,94.519997,92.389999,94.010002,1438900,94.010002,63.4292588594,2,2013
2013-04-18,94.120003,94.220001,92.43,93.110001,1922800,93.110001,57.0460697802,2,2013
2013-04-19,93.760002,95.699997,93.589996,93.860001,1275300,93.860001,60.6040430508,2,2013
2013-04-22,93.839996,94.279999,93.110001,93.760002,1272900,93.760002,59.8917059984,2,2013
2013-04-23,93.730003,94.629997,92.919998,93.540001,1145600,93.540001,58.2690169348,2,2013
2013-04-24,93.739998,93.989998,93.330002,93.839996,747000,93.839996,59.8658401791,2,2013
2013-04-25,94.099998,94.239998,93.400002,93.800003,718600,93.800003,59.5387611693,2,2013
2013-04-26,93.709999,94.309998,93.419998,93.669998,534200,93.669998,58.4213678528,2,2013
2013-04-29,93.949997,94.5,93.5,93.519997,452100,93.519997,57.0900388414,2,2013
2013-04-30,93.580002,93.650002,92.519997,93.360001,669700,93.360001,55.6337364658,2,2013
2013-05-01,93.18,93.760002,92.360001,92.519997,595700,92.519997,48.6212187338,2,2013
2013-05-02,92.650002,93.110001,92.489998,92.830002,721600,92.830002,51.0723261286,2,2013
2013-05-03,93.239998,93.330002,91.25,92.809998,788800,92.809998,50.9035699766,2,2013
2013-05-06,92.830002,93.949997,92.739998,93.550003,668600,93.550003,56.614665419,2,2013
2013-05-07,93.459999,93.610001,92.889999,93.25,636900,93.25,53.8783904118,2,2013
2013-05-08,92.879997,94.440002,92.75,94.129997,740300,94.129997,59.9873638992,2,2013
2013-05-09,94.339996,94.339996,93.07,93.370003,693200,93.370003,53.4080020508,2,2013
2013-05-10,93.709999,94.360001,93.379997,94.360001,901100,94.360001,59.6208410629,2,2013
2013-05-13,94.050003,95.449997,93.830002,95.010002,761300,95.010002,63.0999652574,2,2013
2013-05-14,95.0,95.360001,94.720001,95.269997,813400,95.269997,64.4204950947,2,2013
2013-05-15,95.269997,96.660004,95.25,96.400002,1057400,96.400002,69.5251166275,2,2013
2013-05-16,96.379997,97.790001,95.949997,97.68,1129000,97.68,74.0642777922,2,2013
2013-05-17,97.870003,99.110001,97.690002,98.970001,1668500,98.970001,77.6735430345,2,2013
2013-05-20,98.800003,99.720001,98.489998,99.629997,880500,99.629997,79.2635220326,2,2013
2013-05-21,99.599998,101.019997,99.209999,100.629997,1256100,100.629997,81.4222952208,2,2013
2013-05-22,100.529999,101.690002,99.699997,99.800003,1161400,99.800003,74.4906924222,2,2013
2013-05-23,99.400002,101.080002,99.089996,100.709999,753300,100.709999,76.8206148087,2,2013
2013-05-24,99.720001,100.610001,99.559998,100.370003,650900,100.370003,74.0975036585,2,2013
2013-05-28,100.480003,101.309998,100.480003,100.959999,698900,100.959999,75.7067869137,2,2013
2013-05-29,101.059998,101.269997,99.760002,100.099998,496100,100.099998,68.9794218752,2,2013
2013-05-30,100.209999,100.699997,99.669998,100.120003,862100,100.120003,69.0483217866,2,2013
2013-05-31,99.900002,100.779999,99.449997,99.489998,1015500,99.489998,64.2113795517,2,2013
2013-06-03,99.800003,100.029999,98.970001,99.980003,703700,99.980003,66.1949194783,2,2013
2013-06-04,99.800003,100.239998,99.110001,99.809998,420100,99.809998,64.8519537812,2,2013
2013-06-05,99.669998,99.790001,98.290001,98.599998,441000,98.599998,56.1242643773,2,2013
2013-06-06,98.68,99.040001,97.980003,98.639999,809400,98.639999,56.3334804077,2,2013
2013-06-07,98.959999,100.239998,98.82,99.870003,898200,99.870003,62.2882811375,2,2013
2013-06-10,99.849998,100.93,99.720001,100.790001,463800,100.790001,66.0207600122,2,2013
2013-06-11,99.830002,100.959999,97.860001,100.489998,586400,100.489998,63.8031432123,2,2013
2013-06-12,100.889999,101.379997,99.669998,99.849998,441800,99.849998,59.2322285223,2,2013
2013-06-13,99.879997,100.330002,98.790001,100.080002,888000,100.080002,60.3320960807,2,2013
2013-06-14,99.830002,100.980003,99.709999,100.0,466500,100.0,59.7284879521,2,2013
2013-06-17,100.620003,101.489998,100.18,100.440002,466200,100.440002,61.9813854953,2,2013
2013-06-18,100.480003,100.900002,100.190002,100.779999,384100,100.779999,63.6725413754,2,2013
2013-06-19,100.730003,101.07,99.690002,100.010002,443300,100.010002,57.4408382648,2,2013
2013-06-20,99.529999,99.989998,98.709999,98.989998,1203200,98.989998,50.4034379581,2,2013
2013-06-21,99.690002,100.400002,98.959999,99.459999,709900,99.459999,53.2458883045,2,2013
2013-06-24,98.839996,100.300003,97.739998,99.040001,1368400,99.040001,50.4626858446,2,2013
2013-06-25,99.870003,100.0,98.290001,99.260002,747600,99.260002,51.881523504,2,2013
2013-06-26,99.739998,99.93,99.07,99.449997,427100,99.449997,53.1300476998,2,2013
2013-06-27,100.040001,101.410004,100.040001,100.790001,485300,100.790001,60.8463013402,2,2013
2013-06-28,100.440002,100.779999,99.169998,100.099998,747800,100.099998,55.7561109733,2,2013
2013-07-01,100.330002,101.029999,99.900002,100.260002,456100,100.260002,56.6615061963,3,2013
2013-07-02,100.040001,100.239998,98.900002,99.220001,577700,99.220001,49.5620974389,3,2013
2013-07-03,98.190002,98.860001,98.190002,98.459999,451100,98.459999,45.113657169,3,2013
2013-07-05,99.07,99.919998,98.760002,99.900002,546600,99.900002,53.6097317366,3,2013
2013-07-08,100.32,100.459999,99.449997,100.150002,568200,100.150002,54.9145549596,3,2013
2013-07-09,98.190002,98.190002,95.580002,95.860001,1926900,95.860001,36.1330188554,3,2013
2013-07-10,95.709999,97.330002,95.709999,96.849998,861300,96.849998,41.1362730227,3,2013
2013-07-11,97.879997,97.900002,96.510002,96.699997,775300,96.699997,40.6170788345,3,2013
2013-07-12,96.0,96.889999,95.360001,96.699997,867100,96.699997,40.6170788345,3,2013
2013-07-15,97.07,98.279999,96.82,97.339996,1076900,97.339996,44.1077654541,3,2013
2013-07-16,97.239998,97.489998,96.699997,97.279999,1007000,97.279999,43.8475521007,3,2013
2013-07-17,97.57,98.980003,97.290001,98.529999,786800,98.529999,50.4114403461,3,2013
2013-07-18,98.480003,98.910004,97.050003,97.419998,1014900,97.419998,45.3427224858,3,2013
2013-07-19,99.959999,99.959999,96.230003,96.879997,1276500,96.879997,43.0737085951,3,2013
2013-07-22,96.660004,97.550003,96.639999,97.43,828400,97.43,46.0357484495,3,2013
2013-07-23,97.5,98.629997,97.32,98.209999,1246400,98.209999,50.0084698247,3,2013
2013-07-24,98.220001,98.230003,97.309998,97.779999,1225900,97.779999,47.9143263695,3,2013
2013-07-25,97.720001,98.220001,97.260002,98.029999,453700,98.029999,49.2450787673,3,2013
2013-07-26,97.440002,98.360001,97.260002,98.349998,485700,98.349998,50.9717845898,3,2013
2013-07-29,97.919998,98.540001,97.709999,98.029999,526100,98.029999,49.1703112629,3,2013
2013-07-30,98.32,98.57,97.360001,97.419998,725600,97.419998,45.8441126555,3,2013
2013-07-31,97.550003,97.75,96.489998,96.739998,1032500,96.739998,42.4007570212,3,2013
2013-08-01,97.260002,97.540001,96.400002,97.389999,624700,97.389999,46.5346613888,3,2013
2013-08-02,97.309998,97.629997,96.900002,97.459999,481400,97.459999,46.9760130126,3,2013
2013-08-05,97.290001,98.050003,97.230003,97.980003,398900,97.980003,50.2607809789,3,2013
2013-08-06,97.699997,97.980003,96.959999,97.440002,462600,97.440002,47.0043426126,3,2013
2013-08-07,97.019997,97.300003,96.370003,96.870003,751400,96.870003,43.7799141308,3,2013
2013-08-08,97.010002,98.25,96.879997,97.82,447900,97.82,49.9431792764,3,2013
2013-08-09,97.860001,98.300003,97.660004,97.769997,554000,97.769997,49.6347442819,3,2013
2013-08-12,97.68,98.199997,97.040001,97.940002,329000,97.940002,50.7484179806,3,2013
2013-08-13,98.160004,98.660004,97.93,98.199997,276600,98.199997,52.4790318686,3,2013
2013-08-14,98.25,99.160004,98.010002,99.150002,874300,99.150002,58.2515573344,3,2013
2013-08-15,98.400002,98.68,97.190002,97.489998,1047800,97.489998,47.4135187701,3,2013
2013-08-16,97.220001,97.220001,96.489998,96.860001,767200,96.860001,44.0628624193,3,2013
2013-08-19,96.550003,97.57,96.25,97.010002,520400,97.010002,45.0584263448,3,2013
2013-08-20,97.0,97.169998,96.400002,96.610001,525800,96.610001,42.8673996997,3,2013
2013-08-21,96.610001,97.32,96.330002,96.519997,427500,96.519997,42.3681741488,3,2013
2013-08-22,96.809998,97.169998,96.300003,96.389999,320700,96.389999,41.6143461177,3,2013
2013-08-23,96.629997,96.849998,96.160004,96.5,253400,96.5,42.5458793693,3,2013
2013-08-26,96.43,96.970001,96.239998,96.519997,251800,96.519997,42.7247800018,3,2013
2013-08-27,96.07,96.370003,95.580002,96.010002,475900,96.010002,39.3587516853,3,2013
2013-08-28,96.480003,96.760002,95.839996,96.059998,295100,96.059998,39.8589736868,3,2013
2013-08-29,95.75,96.559998,95.629997,95.879997,386000,95.879997,38.6236733106,3,2013
2013-08-30,95.860001,96.370003,95.5,95.720001,580800,95.720001,37.5108598461,3,2013
2013-09-03,96.139999,97.220001,95.629997,96.040001,512100,96.040001,41.162187855,3,2013
2013-09-04,95.980003,97.209999,95.980003,97.0,731500,97.0,50.5056424018,3,2013
2013-09-05,97.059998,98.199997,96.989998,97.75,399300,97.75,56.3390142891,3,2013
2013-09-06,97.75,98.760002,97.32,98.169998,464200,98.169998,59.2364051837,3,2013
2013-09-09,98.099998,98.629997,97.589996,98.5,377300,98.5,61.4036776449,3,2013
2013-09-10,99.050003,100.209999,99.029999,100.059998,836700,100.059998,69.62511619,3,2013
2013-09-11,100.07,100.480003,99.860001,100.150002,432200,100.150002,70.0218770104,3,2013
2013-09-12,100.510002,100.510002,99.839996,100.050003,627300,100.050003,68.9443421832,3,2013
2013-09-13,100.5,100.970001,99.93,100.699997,470100,100.699997,71.9643406104,3,2013
2013-09-16,101.919998,101.919998,100.889999,101.089996,387100,101.089996,73.6218253996,3,2013
2013-09-17,100.989998,101.540001,100.660004,101.389999,294600,101.389999,74.8534111224,3,2013
2013-09-18,101.25,101.330002,99.25,100.510002,666400,100.510002,65.2323454632,3,2013
2013-09-19,100.419998,100.620003,99.650002,99.760002,763900,99.760002,58.3488555595,3,2013
2013-09-20,99.860001,100.120003,99.160004,99.57,1376200,99.57,56.7160544425,3,2013
2013-09-23,99.199997,99.650002,98.730003,99.440002,561700,99.440002,55.5702603992,3,2013
2013-09-24,99.599998,99.93,99.019997,99.169998,473100,99.169998,53.1677406544,3,2013
2013-09-25,99.370003,99.529999,98.720001,98.75,429200,98.75,49.5771353343,3,2013
2013-09-26,98.949997,99.68,98.540001,98.870003,333200,98.870003,50.6036007491,3,2013
2013-09-27,98.75,98.75,98.129997,98.629997,488200,98.629997,48.4780258612,3,2013
2013-09-30,98.290001,99.190002,97.760002,99.139999,490600,99.139999,52.9961948547,3,2013
2013-10-01,99.230003,99.459999,98.580002,98.949997,638000,98.949997,51.1949687422,4,2013
2013-10-02,98.849998,99.949997,98.589996,99.830002,643100,99.830002,58.2693762504,4,2013
2013-10-03,99.529999,100.0,98.970001,99.800003,544500,99.800003,57.9609387252,4,2013
2013-10-04,99.650002,100.57,99.620003,100.470001,559100,100.470001,62.7086699579,4,2013
2013-10-07,99.809998,100.260002,99.309998,100.050003,361200,100.050003,58.2663548159,4,2013
2013-10-08,100.040001,100.699997,99.93,100.07,601100,100.07,58.4173961329,4,2013
2013-10-09,100.110001,100.470001,99.129997,100.139999,592400,100.139999,58.9770862277,4,2013
2013-10-10,98.769997,99.629997,98.349998,99.029999,931500,99.029999,47.9545489384,4,2013
2013-10-11,99.040001,100.639999,98.919998,100.480003,607800,100.480003,58.7896995016,4,2013
2013-10-14,100.059998,101.0,99.779999,100.629997,494400,100.629997,59.7237924929,4,2013
2013-10-15,100.290001,100.860001,99.300003,99.459999,701300,99.459999,50.170950824,4,2013
2013-10-16,99.75,101.169998,99.599998,101.129997,631300,101.129997,60.0045282313,4,2013
2013-10-17,100.800003,102.650002,99.82,102.550003,1197700,102.550003,66.1259819099,4,2013
2013-10-18,103.129997,104.370003,99.269997,100.199997,1359800,100.199997,51.9541123121,4,2013
2013-10-21,100.290001,100.360001,98.760002,99.32,702700,99.32,47.8210581282,4,2013
2013-10-22,99.669998,101.0,99.470001,100.879997,836200,100.879997,54.7007561768,4,2013
2013-10-23,100.660004,101.639999,100.410004,101.440002,642800,101.440002,56.8977405656,4,2013
2013-10-24,101.370003,101.989998,100.230003,100.25,498000,100.25,51.2136355252,4,2013
2013-10-25,100.07,100.660004,98.580002,100.220001,773700,100.220001,51.0751130698,4,2013
2013-10-28,100.190002,100.82,99.709999,100.25,878000,100.25,51.2172103906,4,2013
2013-10-29,100.110001,101.959999,100.099998,101.529999,732200,101.529999,56.961084515,4,2013
2013-10-30,102.089996,102.089996,101.120003,101.190002,666600,101.190002,55.1050757447,4,2013
2013-10-31,101.339996,101.93,100.199997,100.900002,870300,100.900002,53.5037002112,4,2013
2013-11-01,100.919998,101.239998,100.150002,101.139999,611100,101.139999,54.6775366583,4,2013
2013-11-04,101.529999,102.790001,101.389999,102.720001,713100,102.720001,61.5581880411,4,2013
2013-11-05,102.639999,102.720001,101.809998,102.410004,613900,102.410004,59.6449275604,4,2013
2013-11-06,102.360001,103.339996,101.959999,103.160004,422000,103.160004,62.6680607378,4,2013
2013-11-07,103.529999,105.169998,102.879997,104.330002,898800,104.330002,66.8412308539,4,2013
2013-11-08,103.980003,105.019997,103.660004,104.970001,507800,104.970001,68.8898733476,4,2013
2013-11-11,104.650002,106.019997,104.650002,105.660004,733500,105.660004,70.9721526088,4,2013
2013-11-12,105.400002,105.730003,104.040001,105.419998,776200,105.419998,69.2362454009,4,2013
2013-11-13,105.370003,105.970001,104.800003,105.43,557300,105.43,69.2699780799,4,2013
2013-11-14,105.629997,107.459999,105.150002,107.389999,816400,107.389999,75.0446664976,4,2013
2013-11-15,107.230003,108.0,106.07,106.330002,767700,106.330002,67.6415788383,4,2013
2013-11-18,106.32,106.870003,104.18,104.720001,801900,104.720001,58.2433577526,4,2013
2013-11-19,104.290001,104.790001,103.07,103.959999,704800,103.959999,54.4008820058,4,2013
2013-11-20,103.870003,104.870003,103.410004,104.150002,400900,104.150002,55.1966844903,4,2013
2013-11-21,104.540001,104.959999,104.150002,104.830002,470500,104.830002,58.0203959981,4,2013
2013-11-22,104.860001,105.18,104.419998,105.160004,309000,105.160004,59.3590441015,4,2013
2013-11-25,105.620003,106.349998,105.379997,105.839996,515300,105.839996,62.0448274353,4,2013
2013-11-26,105.800003,105.940002,105.019997,105.050003,745700,105.050003,57.3066007767,4,2013
2013-11-27,104.900002,106.169998,101.32,102.279999,1968000,102.279999,44.4798787732,4,2013
2013-11-29,102.110001,103.360001,101.279999,101.849998,388500,101.849998,42.8755460182,4,2013
2013-12-02,101.580002,101.610001,99.870003,100.099998,1563700,100.099998,37.0228732567,4,2013
2013-12-03,100.080002,100.519997,99.519997,100.0,713600,100.0,36.7144694121,4,2013
2013-12-04,99.360001,99.68,97.870003,99.18,891400,99.18,34.1987234725,4,2013
2013-12-05,99.160004,99.790001,98.559998,99.239998,828200,99.239998,34.5520960717,4,2013
2013-12-06,99.980003,100.559998,99.339996,100.0,850700,100.0,39.0194708263,4,2013
2013-12-09,99.959999,100.68,99.730003,100.300003,548700,100.300003,40.7390446978,4,2013
2013-12-10,100.110001,100.489998,98.389999,99.150002,1302800,99.150002,36.491143339,4,2013
2013-12-11,92.580002,93.419998,87.010002,88.25,6139800,88.25,17.6769844927,4,2013
2013-12-12,88.050003,88.940002,87.209999,87.75,2891500,87.75,17.2379377557,4,2013
2013-12-13,88.169998,89.849998,87.919998,89.129997,1715000,89.129997,22.9276950533,4,2013
2013-12-16,89.540001,90.040001,89.540001,89.839996,1647200,89.839996,25.755760646,4,2013
2013-12-17,89.510002,90.0,88.75,89.550003,1463000,89.550003,25.3466635543,4,2013
2013-12-18,89.040001,90.540001,88.940002,90.110001,1401500,90.110001,27.7337661136,4,2013
2013-12-19,90.0,90.010002,89.349998,89.610001,1469200,89.610001,26.9064962279,4,2013
2013-12-20,89.900002,90.220001,89.699997,90.0,1564800,90.0,28.6931796605,4,2013
2013-12-23,90.050003,91.370003,90.019997,90.839996,1607600,90.839996,32.5192015499,4,2013
2013-12-24,91.029999,91.489998,90.349998,91.029999,656700,91.029999,33.3898141499,4,2013
2013-12-26,91.199997,91.25,90.309998,90.699997,285200,90.699997,32.6030514145,4,2013
2013-12-27,91.370003,91.68,90.949997,90.970001,355000,90.970001,33.9738822083,4,2013
2013-12-30,90.860001,91.559998,90.379997,91.120003,491200,91.120003,34.7676946102,4,2013
2013-12-31,91.349998,91.989998,91.190002,91.370003,361700,91.370003,36.1456036936,4,2013
2014-01-02,91.370003,91.629997,90.050003,90.230003,1060300,90.230003,32.7485710757,1,2014
2014-01-03,90.339996,91.849998,90.32,90.769997,546900,90.769997,35.8252162641,1,2014
2014-01-06,91.150002,91.410004,89.970001,90.349998,928500,90.349998,34.5030754519,1,2014
2014-01-07,90.160004,92.209999,89.709999,92.18,1370200,92.18,44.171066006,1,2014
2014-01-08,92.290001,92.690002,90.339996,91.709999,1744400,91.709999,42.4384331272,1,2014
2014-01-09,91.709999,93.489998,91.57,92.57,1294800,92.57,46.56844537,1,2014
2014-01-10,92.309998,92.739998,91.620003,91.980003,1176000,91.980003,44.2241426856,1,2014
2014-01-13,91.730003,92.0,90.559998,90.699997,1149400,90.699997,39.5700461496,1,2014
2014-01-14,90.919998,91.150002,89.93,90.970001,1568900,90.970001,40.9809932681,1,2014
2014-01-15,91.349998,91.57,90.989998,91.080002,891800,91.080002,41.5794533795,1,2014
2014-01-16,91.080002,91.699997,91.080002,91.5,726800,91.5,43.9177728062,1,2014
2014-01-17,91.580002,92.339996,91.330002,91.800003,935400,91.800003,45.5929339361,1,2014
2014-01-21,91.800003,92.059998,90.860001,91.269997,776400,91.269997,43.1412529403,1,2014
2014-01-22,91.690002,91.989998,91.260002,91.860001,710700,91.860001,46.58468164,1,2014
2014-01-23,91.580002,91.790001,90.489998,91.349998,599000,91.349998,44.0985692015,1,2014
2014-01-24,91.190002,91.349998,89.980003,90.099998,771700,90.099998,38.6536646098,1,2014
2014-01-27,90.129997,90.620003,89.669998,89.900002,691600,89.900002,37.8484532533,1,2014
2014-01-28,89.809998,91.099998,89.540001,90.300003,861900,90.300003,40.5173629645,1,2014
2014-01-29,89.860001,90.559998,89.099998,89.239998,817200,89.239998,36.0940372239,1,2014
2014-01-30,90.010002,91.220001,88.589996,89.059998,1136000,89.059998,35.3875448821,1,2014
2014-01-31,90.199997,90.199997,88.910004,89.830002,1665400,89.830002,40.7319322052,1,2014
2014-02-03,90.0,90.290001,87.809998,87.860001,1731000,87.860001,33.1720909249,1,2014
2014-02-04,88.040001,89.5,87.25,88.959999,1447500,88.959999,39.8816620779,1,2014
2014-02-05,88.260002,89.260002,87.68,88.730003,1097600,88.730003,38.9999753703,1,2014
2014-02-06,88.730003,90.480003,88.220001,90.32,1230200,90.32,47.6210011288,1,2014
2014-02-07,88.0,91.389999,87.519997,89.150002,2286800,89.150002,42.8247961602,1,2014
2014-02-10,90.559998,91.400002,90.080002,91.349998,1951200,91.349998,52.5102606747,1,2014
2014-02-11,91.150002,91.870003,91.150002,91.620003,1614900,91.620003,53.5502542879,1,2014
2014-02-12,91.949997,92.360001,90.889999,90.980003,998000,90.980003,50.7151969071,1,2014
2014-02-13,90.330002,91.919998,89.940002,91.809998,857000,91.809998,54.1084279859,1,2014
2014-02-14,91.730003,93.150002,91.650002,91.940002,863600,91.940002,54.6352751104,1,2014
2014-02-18,91.809998,92.800003,91.790001,92.349998,884100,92.349998,56.3376921397,1,2014
2014-02-19,92.199997,92.599998,91.900002,92.089996,931600,92.089996,54.929900954,1,2014
2014-02-20,92.199997,93.209999,91.75,92.690002,761400,92.690002,57.5651716187,1,2014
2014-02-21,92.730003,93.760002,92.43,93.559998,1598300,93.559998,61.1154329992,1,2014
2014-02-24,93.760002,94.650002,93.5,93.760002,817600,93.760002,61.9045067353,1,2014
2014-02-25,93.650002,93.660004,92.25,93.129997,730700,93.129997,57.9175587728,1,2014
2014-02-26,93.07,93.779999,92.660004,93.050003,537200,93.050003,57.4119452708,1,2014
2014-02-27,92.32,93.32,92.099998,93.089996,769700,93.089996,57.6111827173,1,2014
2014-02-28,93.43,94.699997,93.07,93.540001,957800,93.540001,59.8852598256,1,2014
2014-03-03,93.080002,93.980003,92.5,92.68,534700,92.68,53.9306187287,1,2014
2014-03-04,93.800003,94.120003,92.970001,93.059998,606500,93.059998,56.0119325698,1,2014
2014-03-05,93.099998,93.610001,92.800003,93.559998,525600,93.559998,58.6585105168,1,2014
2014-03-06,93.860001,94.489998,93.629997,94.050003,520400,94.050003,61.1269025973,1,2014
2014-03-07,94.489998,95.480003,94.18,95.32,1030800,95.32,66.6798311442,1,2014
2014-03-10,94.660004,94.900002,92.900002,93.610001,1196500,93.610001,55.2381485228,1,2014
2014-03-11,93.940002,95.32,93.529999,95.269997,1237100,95.269997,62.046515126,1,2014
2014-03-12,95.010002,96.57,95.0,95.970001,1486300,95.970001,64.4987216631,1,2014
2014-03-13,96.150002,97.099998,95.809998,95.870003,1383900,95.870003,63.863922346,1,2014
2014-03-14,95.589996,95.879997,95.150002,95.629997,944600,95.629997,62.2795890467,1,2014
2014-03-17,95.779999,96.550003,95.629997,95.940002,832400,95.940002,63.5378326327,1,2014
2014-03-18,95.93,98.129997,95.93,98.0,765800,98.0,70.564410076,1,2014
2014-03-19,98.010002,98.559998,97.540001,98.25,1045500,98.25,71.2875616341,1,2014
2014-03-20,97.940002,98.68,96.629997,96.910004,992100,96.910004,62.4338588797,1,2014
2014-03-21,97.779999,97.839996,96.43,97.029999,1565700,97.029999,62.8784710681,1,2014
2014-03-24,97.0,97.010002,94.730003,94.849998,1306500,94.849998,51.0559661489,1,2014
2014-03-25,94.970001,95.419998,93.459999,94.709999,1690200,94.709999,50.4005818918,1,2014
2014-03-26,97.739998,102.0,97.5,98.639999,4225100,98.639999,64.2671608917,1,2014
2014-03-27,98.809998,98.809998,96.449997,97.870003,1800700,97.870003,60.6872609566,1,2014
2014-03-28,98.360001,99.150002,97.870003,98.040001,805800,98.040001,61.2011164782,1,2014
2014-03-31,98.440002,98.849998,97.940002,98.209999,654800,98.209999,61.7396849786,1,2014
2014-04-01,100.160004,102.650002,99.739998,102.269997,2425500,102.269997,71.8055659883,2,2014
2014-04-02,102.779999,102.910004,101.18,102.139999,1524200,102.139999,71.160008716,2,2014
2014-04-03,102.580002,102.800003,101.650002,102.489998,1455000,102.489998,71.8926828806,2,2014
2014-04-04,102.82,102.970001,101.269997,101.480003,2083800,101.480003,66.6320720436,2,2014
2014-04-07,101.510002,101.730003,99.010002,99.339996,1287500,99.339996,57.0984777196,2,2014
2014-04-08,99.730003,100.68,99.169998,100.510002,1248500,100.510002,60.4317994085,2,2014
2014-04-09,100.629997,101.0,99.709999,100.889999,876300,100.889999,61.4786455038,2,2014
2014-04-10,100.669998,100.989998,99.480003,99.650002,1157700,99.650002,56.2489532668,2,2014
2014-04-11,98.440002,100.480003,97.959999,99.449997,1141900,99.449997,55.4299210168,2,2014
2014-04-14,100.150002,101.050003,99.190002,100.75,886300,100.75,59.5524779591,2,2014
2014-04-15,101.029999,101.769997,100.379997,101.559998,1223100,101.559998,61.9161559574,2,2014
2014-04-16,102.019997,102.459999,100.900002,101.949997,788800,101.949997,63.0362053416,2,2014
2014-04-17,101.580002,101.690002,100.379997,101.309998,697100,101.309998,59.9217550487,2,2014
2014-04-21,101.129997,101.629997,100.190002,101.050003,628200,101.050003,58.6539313862,2,2014
2014-04-22,101.019997,101.739998,100.25,100.379997,717000,100.379997,55.4008909874,2,2014
2014-04-23,99.889999,100.720001,99.57,99.849998,837200,99.849998,52.9014606603,2,2014
2014-04-24,100.580002,100.980003,99.839996,100.419998,822500,100.419998,55.2402772328,2,2014
2014-04-25,100.0,101.18,99.379997,99.489998,887000,99.489998,50.8071862553,2,2014
2014-04-28,97.559998,101.339996,95.120003,99.190002,1897300,99.190002,49.4291793506,2,2014
2014-04-29,99.260002,100.120003,98.150002,98.779999,1161200,98.779999,47.5317470866,2,2014
2014-04-30,98.389999,99.980003,98.230003,98.699997,1085200,98.699997,47.1514035861,2,2014
2014-05-01,98.639999,99.849998,98.349998,99.120003,781000,99.120003,49.4388377532,2,2014
2014-05-02,99.0,99.089996,98.029999,98.230003,608000,98.230003,44.9946237234,2,2014
2014-05-05,97.639999,98.349998,97.309998,98.25,649400,98.25,45.1140081708,2,2014
2014-05-06,98.010002,98.349998,97.379997,98.209999,632900,98.209999,44.9040567216,2,2014
2014-05-07,98.449997,98.989998,97.800003,98.720001,626500,98.720001,48.2131762323,2,2014
2014-05-08,98.800003,99.949997,98.589996,98.959999,838800,98.959999,49.7428920231,2,2014
2014-05-09,98.870003,100.489998,98.720001,100.18,871600,100.18,56.7385669891,2,2014
2014-05-12,100.239998,100.919998,99.599998,99.889999,1292900,99.889999,54.7863482583,2,2014
2014-05-13,100.010002,100.010002,99.32,99.760002,787100,99.760002,53.8912172059,2,2014
2014-05-14,99.779999,99.93,99.260002,99.580002,707500,99.580002,52.6094709361,2,2014
2014-05-15,99.300003,99.540001,98.110001,99.400002,1292300,99.400002,51.2956113239,2,2014
2014-05-16,99.470001,99.589996,98.900002,99.339996,690800,99.339996,50.8397889659,2,2014
2014-05-19,99.089996,100.32,99.0,99.879997,1028800,99.879997,54.7377386697,2,2014
2014-05-20,99.669998,99.709999,99.0,99.540001,806300,99.540001,51.9450007842,2,2014
2014-05-21,99.669998,100.809998,99.669998,100.290001,412400,100.290001,57.1398095037,2,2014
2014-05-22,100.260002,100.769997,99.919998,100.290001,760100,100.290001,57.1398095037,2,2014
2014-05-23,100.440002,100.82,99.580002,100.75,461200,100.75,60.2002001458,2,2014
